,Season,Rk,Team,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
0,1980,,,,,,,,,,,,,,,,,,,,,,,,
1,1980,1,Boston Celtics,27.3,60,22,7.79,-0.42,7.37,109.4,101.9,102.6,.332,.057,.550,.501,15.4,34.8,.258,.475,16.5,67.8,.234,Boston Garden,"596,349"
2,1980,2,Los Angeles Lakers,26.2,55,27,5.90,-0.51,5.40,109.5,103.9,104.1,.284,.014,.569,.530,16.5,32.6,.220,.475,14.0,66.9,.181,The Forum,"582,882"
3,1980,3,Seattle SuperSonics,27.0,53,29,4.66,-0.42,4.24,105.8,101.2,101.8,.298,.025,.520,.474,14.9,36.4,.229,.463,15.4,67.9,.221,King County Domed Stadium,
4,1980,4,Philadelphia 76ers,27.0,52,30,4.22,-0.18,4.04,105.0,101.0,103.0,.340,.017,.544,.494,17.2,33.5,.262,.460,15.5,66.7,.217,The Spectrum,
5,1980,5,Milwaukee Bucks,25.3,51,31,3.94,-0.37,3.57,106.8,102.9,102.4,.278,.021,.532,.491,15.0,35.2,.212,.467,16.2,63.8,.229,MECCA Arena,
6,1980,6,Phoenix Suns,26.5,50,32,3.60,-0.35,3.25,105.6,102.2,104.8,.341,.039,.548,.498,16.4,30.4,.263,.483,16.5,66.9,.213,Arizona Veterans Memorial Coliseum,
7,1980,7,Atlanta Hawks,26.1,49,33,2.91,-0.09,2.83,105.2,102.3,98.9,.376,.011,.523,.465,15.4,36.9,.290,.461,17.1,65.6,.291,Omni Coliseum,
8,1980,8,Kansas City Kings,25.5,49,33,3.13,-0.32,2.82,104.0,101.0,103.2,.300,.015,.522,.480,14.5,31.0,.223,.479,17.9,68.1,.273,Kemper Arena,
9,1980,9,Cleveland Cavaliers,27.4,42,40,0.34,0.09,0.43,106.7,106.4,105.6,.274,.023,.519,.476,13.2,33.1,.212,.505,16.3,65.9,.216,Coliseum at Richfield,
10,1980,10,Houston Rockets,27.3,41,41,0.17,0.10,0.27,108.1,108.0,101.2,.310,.051,.533,.487,15.5,37.6,.238,.499,16.1,63.2,.230,The Summit,
11,1980,11,San Antonio Spurs,26.9,40,42,-0.38,0.13,-0.24,108.6,109.0,109.5,.327,.027,.553,.502,15.2,31.8,.262,.506,14.4,66.8,.216,HemisFair Arena,
12,1980,12,Indiana Pacers,25.3,39,43,-0.70,0.16,-0.54,105.5,106.2,104.4,.303,.041,.523,.479,14.8,35.4,.228,.493,17.0,62.5,.230,Market Square Arena,
13,1980,13,Portland Trail Blazers,26.3,39,43,-0.82,-0.05,-0.87,103.4,104.3,98.6,.293,.018,.519,.477,16.1,35.5,.218,.482,15.3,67.9,.245,Memorial Coliseum,
14,1980,14,New York Knicks,24.1,38,44,-1.15,0.19,-0.96,106.5,107.5,106.5,.296,.025,.539,.498,15.7,33.7,.221,.498,16.4,64.0,.263,Madison Square Garden (IV),
15,1980,15,New Jersey Nets,26.1,38,44,-1.17,0.19,-0.98,101.5,102.5,106.1,.321,.040,.518,.466,16.6,32.1,.251,.472,16.5,66.4,.263,Rutgers Athletic Center,
16,1980,16,Washington Bullets,29.0,34,48,-2.55,0.28,-2.27,103.2,105.7,102.6,.263,.031,.504,.463,13.7,33.3,.199,.469,12.3,69.5,.218,Capital Centre,
17,1980,17,Chicago Bulls,25.9,34,48,-2.71,0.08,-2.63,104.3,107.0,101.8,.373,.040,.545,.489,17.2,32.2,.291,.500,15.7,68.0,.251,Chicago Stadium,
18,1980,18,San Diego Clippers,27.6,30,52,-4.15,0.18,-3.97,105.7,109.8,101.4,.289,.072,.522,.482,14.6,34.2,.213,.503,14.2,65.4,.215,San Diego Sports Arena,
19,1980,19,Golden State Warriors,26.3,29,53,-4.39,0.20,-4.20,102.0,106.3,100.5,.262,.017,.520,.484,15.5,31.1,.193,.498,15.5,69.8,.273,Oakland-Alameda County Coliseum Arena,
20,1980,20,Denver Nuggets,27.1,30,52,-4.41,0.20,-4.22,103.4,107.6,103.9,.340,.034,.517,.469,15.1,33.6,.250,.497,14.4,67.8,.224,McNichols Sports Arena,
21,1980,21,Utah Jazz,25.9,25,57,-6.01,0.31,-5.71,104.2,110.4,97.6,.285,.027,.547,.500,16.7,29.7,.230,.500,13.5,67.1,.237,Salt Palace,
22,1980,22,Detroit Pistons,24.7,22,60,-8.24,0.67,-7.57,101.2,108.8,107.1,.283,.029,.523,.483,16.9,32.3,.209,.499,15.2,64.7,.239,Pontiac Silverdome,
23,1980,,League Average,26.5,41,41,0.00,0.00,0.00,105.3,105.3,103.1,.307,.031,.531,.486,15.5,33.5,.235,.486,15.5,66.5,.235,,"589,616"
24,1981,,,,,,,,,,,,,,,,,,,,,,,,
25,1981,1,Philadelphia 76ers,27.2,60,22,7.85,-0.09,7.76,107.0,99.5,103.4,.343,.012,.562,.515,17.3,32.3,.264,.454,16.3,67.1,.252,The Spectrum,"469,355"
26,1981,2,Milwaukee Bucks,26.6,59,23,7.27,-0.13,7.14,108.7,101.8,103.6,.313,.018,.546,.500,15.7,36.3,.241,.461,16.6,65.6,.280,MECCA Arena,"448,366"
27,1981,3,Boston Celtics,27.0,56,26,5.88,0.17,6.05,108.4,102.6,100.8,.334,.034,.553,.509,16.2,34.7,.251,.464,15.1,67.0,.240,Boston Garden,"595,454"
28,1981,4,Phoenix Suns,25.7,55,27,5.51,-0.68,4.83,104.6,99.4,104.7,.332,.022,.537,.492,17.1,35.1,.247,.471,17.5,68.2,.244,Arizona Veterans Memorial Coliseum,"482,693"
29,1981,5,Los Angeles Lakers,27.0,51,31,3.84,-0.57,3.27,107.6,103.9,102.7,.286,.013,.548,.513,15.8,33.9,.209,.468,14.6,64.4,.208,The Forum,"538,865"
30,1981,6,Chicago Bulls,26.5,46,36,1.98,0.37,2.34,107.8,105.8,100.6,.371,.026,.556,.504,17.2,36.9,.288,.493,15.5,68.4,.232,Chicago Stadium,"391,118"
31,1981,7,San Antonio Spurs,26.7,48,34,2.88,-0.70,2.18,108.5,105.7,102.9,.367,.012,.545,.492,15.4,37.5,.282,.475,14.1,68.0,.233,HemisFair Arena,"440,553"
32,1981,8,New York Knicks,25.1,45,37,1.62,0.38,2.00,106.0,104.4,101.0,.329,.033,.533,.487,15.0,31.6,.246,.504,17.2,65.8,.220,Madison Square Garden (IV),"544,641"
33,1981,9,Indiana Pacers,26.0,45,37,1.40,0.32,1.72,106.4,105.0,100.9,.351,.023,.528,.484,15.1,35.5,.251,.492,17.0,64.5,.248,Market Square Arena,"415,339"
34,1981,10,Portland Trail Blazers,25.7,43,39,0.89,-0.37,0.52,106.5,105.7,103.0,.291,.020,.534,.498,15.2,33.9,.209,.490,15.8,65.7,.246,Memorial Coliseum,"519,306"
35,1981,11,Washington Bullets,28.6,41,41,0.01,0.41,0.42,102.7,102.7,102.4,.276,.032,.514,.476,14.4,30.5,.199,.472,14.3,67.8,.212,Capital Centre,"377,238"
36,1981,12,Houston Rockets,26.8,42,40,0.33,-0.53,-0.20,107.0,106.7,100.5,.303,.016,.534,.489,14.9,33.9,.233,.496,14.7,66.6,.214,The Summit,"385,354"
37,1981,13,Kansas City Kings,26.2,41,41,0.01,-0.51,-0.49,104.7,104.7,101.3,.308,.023,.540,.503,15.1,29.2,.220,.483,15.6,68.3,.265,Kemper Arena,"336,385"
38,1981,14,Denver Nuggets,26.8,40,42,-0.48,-0.47,-0.95,109.4,109.8,109.8,.383,.018,.537,.477,13.4,33.1,.300,.509,14.6,65.4,.232,McNichols Sports Arena,"423,287"
39,1981,15,Golden State Warriors,24.4,38,44,-1.18,-0.23,-1.41,108.5,109.7,101.0,.345,.029,.537,.493,15.6,38.8,.251,.507,14.4,67.5,.250,Oakland-Alameda County Coliseum Arena,"412,969"
40,1981,16,San Diego Clippers,27.6,37,45,-1.59,-0.20,-1.78,106.0,107.6,100.2,.308,.056,.528,.486,14.5,33.0,.227,.507,16.2,66.3,.262,San Diego Sports Arena,"257,597"
41,1981,17,Seattle SuperSonics,26.8,37,45,-1.65,-0.20,-1.84,103.2,104.8,100.3,.333,.016,.521,.470,15.7,33.1,.254,.468,13.8,66.1,.232,King County Domed Stadium,"675,097"
42,1981,18,Atlanta Hawks,26.8,33,49,-3.10,0.73,-2.37,104.3,107.3,99.4,.377,.012,.537,.480,16.7,34.1,.293,.498,17.3,64.8,.295,Omni Coliseum,"362,699"
43,1981,19,Cleveland Cavaliers,25.7,29,53,-4.85,0.70,-4.15,104.3,109.1,100.8,.251,.033,.513,.472,14.2,33.5,.195,.507,15.2,66.0,.251,Coliseum at Richfield,"224,499"
44,1981,20,New Jersey Nets,25.2,26,56,-6.02,0.87,-5.15,101.0,106.7,105.2,.324,.019,.525,.478,16.6,30.4,.243,.506,16.4,69.2,.281,Rutgers Athletic Center,"301,900"
45,1981,21,Detroit Pistons,24.3,24,58,-6.32,0.74,-5.58,98.1,104.3,101.2,.334,.012,.510,.464,18.0,33.4,.242,.512,18.6,65.9,.242,Pontiac Silverdome,"228,348"
46,1981,22,Utah Jazz,25.1,26,56,-5.89,-0.10,-5.99,103.4,109.4,97.7,.305,.024,.536,.491,15.5,28.3,.234,.492,13.8,66.8,.268,Salt Palace,"307,835"
47,1981,23,Dallas Mavericks,24.8,20,62,-8.40,0.07,-8.33,102.4,110.8,98.6,.359,.024,.519,.466,15.2,30.7,.270,.516,15.1,65.0,.245,Reunion Arena,"319,347"
48,1981,,League Average,26.2,41,41,0.00,0.00,0.00,105.5,105.5,101.8,.327,.023,.534,.489,15.6,33.5,.245,.489,15.6,66.5,.245,,"411,228"
49,1982,,,,,,,,,,,,,,,,,,,,,,,,
50,1982,1,Boston Celtics,27.3,57,25,6.38,-0.03,6.35,109.8,103.5,101.5,.335,.025,.545,.502,14.7,35.8,.248,.472,14.6,67.6,.220,Boston Garden,"612,711"
51,1982,2,Philadelphia 76ers,28.1,56,26,5.73,0.00,5.74,109.6,103.9,100.6,.354,.020,.566,.521,15.5,30.5,.265,.480,16.5,65.0,.261,The Spectrum,"498,901"
52,1982,3,Milwaukee Bucks,27.3,55,27,5.48,-0.10,5.38,107.7,102.3,100.0,.332,.023,.553,.509,16.5,35.1,.250,.471,15.9,67.3,.253,MECCA Arena,"443,288"
53,1982,4,Los Angeles Lakers,26.8,53,29,4.87,-0.50,4.37,110.2,105.5,103.1,.285,.012,.551,.518,14.7,35.8,.204,.493,14.8,66.3,.187,The Forum,"605,236"
54,1982,5,Seattle SuperSonics,26.4,52,30,4.13,-0.45,3.69,106.4,102.3,100.0,.329,.021,.535,.491,14.1,31.3,.243,.464,14.4,67.2,.214,King County Domed Stadium,"721,049"
55,1982,6,Phoenix Suns,26.4,50,32,3.45,-0.40,3.05,105.8,102.4,99.5,.302,.024,.538,.495,15.9,32.2,.229,.470,14.6,68.5,.233,Arizona Veterans Memorial Coliseum,"486,855"
56,1982,7,San Antonio Spurs,26.1,47,35,2.30,-0.52,1.79,109.9,107.6,102.5,.307,.033,.537,.490,13.0,34.0,.238,.487,13.7,68.8,.256,HemisFair Arena,"434,278"
57,1982,8,Washington Bullets,26.0,43,39,0.88,0.19,1.06,103.3,102.5,99.4,.294,.033,.524,.478,14.7,29.4,.227,.468,13.9,69.9,.228,Capital Centre,"379,891"
58,1982,9,New Jersey Nets,25.1,43,39,0.68,0.18,0.87,103.0,102.3,103.1,.326,.020,.529,.487,16.6,33.7,.237,.486,18.3,67.0,.281,Brendan Byrne Arena,"560,734"
59,1982,10,Atlanta Hawks,26.5,43,39,0.54,0.27,0.81,105.1,104.6,95.1,.352,.019,.529,.476,14.6,32.2,.271,.473,15.6,67.6,.282,Omni Coliseum,"314,593"
60,1982,11,Golden State Warriors,25.1,44,38,1.04,-0.24,0.80,108.8,107.7,101.4,.324,.044,.541,.502,14.5,34.8,.233,.493,14.1,68.8,.256,Oakland-Alameda County Coliseum Arena,"391,726"
61,1982,12,Portland Trail Blazers,24.7,43,39,0.60,-0.21,0.39,108.8,108.2,100.5,.332,.019,.547,.507,14.4,32.5,.239,.502,15.0,65.9,.223,Memorial Coliseum,"519,306"
62,1982,13,Denver Nuggets,27.0,42,40,0.52,-0.40,0.13,114.3,113.9,109.8,.389,.019,.578,.522,14.1,31.8,.310,.528,13.9,64.3,.213,McNichols Sports Arena,"456,857"
63,1982,14,Houston Rockets,28.3,41,41,-0.04,-0.36,-0.39,108.3,108.3,97.2,.302,.024,.520,.479,13.7,37.8,.220,.500,14.3,66.1,.209,The Summit,"480,190"
64,1982,15,Detroit Pistons,24.4,39,43,-0.91,0.28,-0.63,105.8,106.6,104.3,.349,.029,.534,.485,16.0,34.8,.262,.512,16.4,66.9,.224,Pontiac Silverdome,"391,205"
65,1982,16,Indiana Pacers,27.0,36,46,-1.87,0.38,-1.49,102.7,104.6,98.7,.304,.044,.516,.472,14.6,30.5,.225,.494,15.9,66.3,.221,Market Square Arena,"309,633"
66,1982,17,Chicago Bulls,26.5,36,46,-2.02,0.45,-1.57,106.6,108.6,99.0,.378,.032,.557,.505,17.3,33.6,.290,.499,13.2,69.0,.207,Chicago Stadium,"372,613"
67,1982,18,New York Knicks,28.0,34,48,-2.67,0.52,-2.15,106.0,108.6,99.5,.302,.030,.535,.495,15.4,33.1,.223,.508,15.4,66.9,.255,Madison Square Garden (IV),"451,140"
68,1982,19,Kansas City Kings,24.0,33,49,-3.10,-0.15,-3.25,104.2,107.2,101.8,.296,.018,.533,.497,15.5,29.9,.213,.504,16.5,66.0,.287,Kemper Arena,"305,665"
69,1982,20,Dallas Mavericks,24.4,29,53,-4.43,-0.06,-4.48,105.9,110.4,98.5,.328,.026,.519,.473,13.7,33.9,.241,.510,14.5,66.8,.266,Reunion Arena,"380,484"
70,1982,21,Utah Jazz,24.8,27,55,-5.66,0.03,-5.63,106.2,111.7,103.9,.306,.013,.538,.496,14.5,30.6,.230,.513,14.1,65.3,.244,Salt Palace,"311,779"
71,1982,22,San Diego Clippers,25.4,23,59,-7.39,0.34,-7.05,106.6,113.8,101.4,.330,.048,.547,.507,16.2,33.2,.238,.529,13.9,68.0,.280,San Diego Sports Arena,"225,036"
72,1982,23,Cleveland Cavaliers,26.1,20,62,-8.51,0.74,-7.77,103.3,111.8,99.3,.297,.019,.510,.466,13.7,32.0,.222,.515,14.7,65.9,.271,Coliseum at Richfield,"232,421"
73,1982,,League Average,26.1,41,41,0.00,0.00,0.00,106.9,106.9,100.9,.324,.026,.539,.495,15.0,33.0,.241,.495,15.0,67.0,.241,,"429,808"
74,1983,,,,,,,,,,,,,,,,,,,,,,,,
75,1983,1,Philadelphia 76ers,26.7,60,22,7.67,-0.14,7.53,108.3,100.9,102.7,.367,.015,.549,.501,16.3,37.1,.273,.464,15.8,66.2,.217,The Spectrum,"612,203"
76,1983,2,Boston Celtics,27.3,55,27,5.35,-0.01,5.34,106.9,101.8,104.0,.311,.025,.536,.494,15.2,34.7,.229,.473,16.0,68.1,.236,Boston Garden,"621,829"
77,1983,3,Los Angeles Lakers,26.9,55,27,5.55,-0.49,5.06,110.5,105.2,103.8,.270,.013,.561,.528,15.9,36.3,.199,.494,15.5,65.3,.191,The Forum,"598,739"
78,1983,4,Phoenix Suns,26.6,54,28,5.06,-0.45,4.61,105.1,100.1,101.6,.306,.022,.540,.499,16.0,32.0,.227,.458,15.9,67.5,.235,Arizona Veterans Memorial Coliseum,"465,603"
79,1983,5,Milwaukee Bucks,28.1,53,29,4.40,-0.08,4.32,105.8,101.4,100.0,.322,.024,.537,.491,15.1,31.8,.243,.459,15.5,65.5,.228,MECCA Arena,"425,572"
80,1983,6,San Antonio Spurs,27.2,50,32,3.66,-0.56,3.10,110.1,106.6,103.3,.336,.042,.556,.510,15.1,35.3,.257,.489,14.4,69.1,.228,HemisFair Arena,"379,876"
81,1983,7,Seattle SuperSonics,27.4,49,33,3.21,-0.33,2.88,105.9,102.8,103.2,.338,.019,.539,.496,15.5,32.5,.247,.464,14.3,66.2,.210,King County Domed Stadium,"539,622"
82,1983,8,New Jersey Nets,25.2,49,33,2.77,0.01,2.77,101.6,98.9,104.0,.322,.021,.532,.494,18.7,36.8,.227,.481,18.9,68.8,.251,Brendan Byrne Arena,"530,801"
83,1983,9,New York Knicks,26.5,48,34,2.45,0.13,2.58,102.4,99.9,97.0,.336,.019,.526,.484,16.2,31.6,.239,.478,18.1,67.8,.257,Madison Square Garden (IV),"438,823"
84,1983,10,Portland Trail Blazers,25.5,47,35,2.13,-0.25,1.88,106.0,103.9,101.0,.353,.021,.535,.488,15.4,33.3,.260,.490,16.0,67.9,.218,Memorial Coliseum,"483,974"
85,1983,11,Kansas City Kings,24.5,45,37,1.45,-0.41,1.04,106.2,104.9,106.6,.338,.029,.542,.500,16.4,34.3,.246,.490,16.8,65.8,.291,Kemper Arena,"309,597"
86,1983,12,Denver Nuggets,27.2,42,40,0.62,-0.36,0.27,109.7,109.1,112.1,.337,.016,.550,.495,14.0,31.0,.272,.509,15.1,64.8,.220,McNichols Sports Arena,"491,253"
87,1983,13,Washington Bullets,25.8,41,41,-0.13,0.33,0.20,99.1,99.3,99.4,.292,.034,.511,.473,16.6,30.4,.206,.471,16.2,68.6,.214,Capital Centre,"368,281"
88,1983,14,Detroit Pistons,24.6,40,42,-0.40,0.24,-0.17,105.4,105.8,105.8,.340,.036,.529,.481,15.1,33.6,.253,.496,15.4,66.2,.214,Pontiac Silverdome,"482,571"
89,1983,15,Dallas Mavericks,24.2,40,42,-0.41,-0.29,-0.70,109.4,109.8,102.8,.326,.025,.535,.489,13.5,34.8,.245,.506,14.0,66.2,.228,Reunion Arena,"487,155"
90,1983,16,Atlanta Hawks,26.6,38,44,-0.95,0.23,-0.72,102.2,103.2,98.9,.295,.026,.516,.472,15.0,30.7,.222,.473,15.2,65.1,.223,Omni Coliseum,"292,126"
91,1983,17,Golden State Warriors,24.7,32,50,-3.62,0.14,-3.48,103.9,107.4,104.0,.293,.020,.526,.485,15.9,33.9,.216,.513,16.9,64.6,.241,Oakland-Alameda County Coliseum Arena,"341,365"
92,1983,18,Utah Jazz,25.7,30,52,-4.20,-0.03,-4.22,101.2,105.1,107.3,.332,.025,.531,.483,16.7,29.0,.251,.481,15.2,63.9,.208,Salt Palace,"355,219"
93,1983,19,Chicago Bulls,24.5,29,53,-4.89,0.48,-4.41,103.4,108.0,106.1,.365,.028,.532,.483,16.9,34.0,.269,.498,14.3,67.9,.237,Chicago Stadium,"296,411"
94,1983,20,San Diego Clippers,24.8,29,53,-4.83,0.22,-4.61,104.7,109.3,103.0,.288,.034,.518,.479,15.7,37.1,.208,.531,17.6,65.8,.284,San Diego Sports Arena,"195,883"
95,1983,21,Indiana Pacers,24.9,27,55,-5.85,0.49,-5.36,103.8,109.4,103.9,.247,.031,.520,.483,15.2,33.6,.187,.520,16.4,65.5,.249,Market Square Arena,"188,642"
96,1983,22,Cleveland Cavaliers,26.4,22,60,-7.44,0.66,-6.78,99.2,106.8,97.6,.283,.017,.506,.467,16.4,33.0,.204,.492,13.8,71.3,.258,Coliseum at Richfield,"160,537"
97,1983,23,Houston Rockets,29.0,14,68,-11.60,0.48,-11.12,97.0,108.3,102.2,.260,.036,.491,.453,15.9,30.8,.188,.505,15.4,65.4,.246,The Summit,"291,315"
98,1983,,League Average,26.2,41,41,0.00,0.00,0.00,104.7,104.7,103.1,.315,.025,.531,.488,15.8,33.4,.233,.488,15.8,66.6,.233,,"406,843"
99,1984,,,,,,,,,,,,,,,,,,,,,,,,
100,1984,1,Boston Celtics,28.0,57,25,6.56,-0.14,6.42,110.9,104.4,99.7,.333,.032,.554,.504,14.6,34.2,.264,.475,13.8,69.7,.225,Boston Garden,"606,857"
101,1984,2,Milwaukee Bucks,28.4,52,30,4.16,-0.12,4.04,107.8,103.6,96.9,.338,.033,.541,.497,15.0,33.7,.250,.459,14.7,65.6,.266,MECCA Arena,"393,301"
102,1984,3,New York Knicks,27.2,51,31,3.84,-0.05,3.79,107.0,103.1,99.0,.367,.024,.552,.499,16.7,33.4,.284,.491,17.8,68.1,.281,Madison Square Garden (IV),"487,649"
103,1984,4,Detroit Pistons,25.4,50,32,3.59,-0.06,3.52,111.5,108.1,103.8,.322,.018,.532,.482,12.7,36.7,.250,.500,14.8,67.7,.263,Pontiac Silverdome,"652,865"
104,1984,5,Los Angeles Lakers,27.5,50,32,3.76,-0.44,3.32,110.9,107.3,103.7,.313,.031,.574,.536,16.1,33.7,.236,.487,14.3,66.6,.232,The Forum,"622,401"
105,1984,6,Portland Trail Blazers,25.8,50,32,3.55,-0.42,3.13,111.2,107.7,101.1,.367,.018,.556,.507,15.1,36.4,.277,.518,17.0,67.4,.259,Memorial Coliseum,"518,306"
106,1984,7,Philadelphia 76ers,27.7,47,35,2.20,0.20,2.39,106.8,104.6,99.6,.396,.016,.551,.497,16.9,34.6,.299,.484,16.0,65.9,.246,The Spectrum,"588,139"
107,1984,8,New Jersey Nets,25.5,44,38,1.10,0.17,1.27,106.1,105.0,103.0,.343,.032,.540,.501,16.1,34.6,.240,.494,17.0,67.8,.292,Brendan Byrne Arena,"499,496"
108,1984,9,Utah Jazz,26.8,44,38,1.13,-0.32,0.81,109.0,108.0,104.9,.374,.044,.559,.505,15.2,30.8,.292,.479,13.9,63.4,.229,Salt Palace,"400,065"
109,1984,10,Phoenix Suns,27.2,43,39,0.89,-0.24,0.65,108.9,108.0,101.4,.305,.040,.556,.514,15.1,31.4,.232,.501,15.3,68.3,.277,Arizona Veterans Memorial Coliseum,"445,788"
110,1984,11,Dallas Mavericks,24.7,42,40,0.43,-0.27,0.15,110.0,109.6,99.0,.325,.025,.547,.503,13.6,31.7,.245,.503,14.4,65.7,.232,Reunion Arena,"538,162"
111,1984,12,Seattle SuperSonics,27.1,41,41,-0.17,-0.17,-0.34,107.9,108.1,99.7,.347,.020,.543,.490,14.3,30.7,.271,.492,13.8,66.6,.226,King County Domed Stadium,"425,307"
112,1984,13,San Antonio Spurs,27.4,40,42,-0.27,-0.23,-0.50,111.2,111.4,106.5,.337,.034,.556,.511,14.0,33.4,.255,.508,13.7,66.2,.233,HemisFair Arena,"375,900"
113,1984,14,Atlanta Hawks,26.6,37,45,-1.29,0.22,-1.08,105.5,106.9,95.3,.355,.016,.529,.476,14.4,31.6,.270,.482,15.1,65.2,.268,Omni Coliseum,"286,049"
114,1984,15,Denver Nuggets,27.0,38,44,-1.10,-0.17,-1.27,111.3,112.3,110.5,.337,.032,.553,.498,12.8,29.3,.276,.522,14.6,66.6,.277,McNichols Sports Arena,"462,407"
115,1984,16,Kansas City Kings,26.2,37,45,-1.48,-0.15,-1.62,106.5,108.0,102.9,.345,.026,.542,.490,15.3,32.4,.268,.505,16.1,66.9,.266,Kemper Arena,"370,270"
116,1984,17,Washington Bullets,26.2,33,49,-2.89,0.53,-2.36,104.2,107.2,97.4,.319,.041,.535,.489,15.5,30.1,.241,.492,13.7,69.7,.239,Capital Centre,"317,447"
117,1984,18,Houston Rockets,26.8,33,49,-3.09,-0.04,-3.12,105.3,108.2,104.7,.284,.020,.535,.497,15.6,32.8,.210,.486,14.1,67.5,.285,The Summit,"425,755"
118,1984,19,San Diego Clippers,25.5,33,49,-3.26,0.04,-3.21,109.2,112.4,101.1,.331,.017,.541,.498,15.3,37.7,.244,.513,12.9,68.2,.236,San Diego Sports Arena,"218,534"
119,1984,20,Golden State Warriors,25.6,32,50,-3.40,0.05,-3.35,105.5,108.8,103.3,.342,.030,.520,.471,14.9,35.6,.254,.519,17.0,64.2,.250,Oakland-Alameda County Coliseum Arena,"316,844"
120,1984,21,Cleveland Cavaliers,25.4,30,52,-4.26,0.55,-3.71,104.1,108.5,97.4,.301,.023,.512,.468,14.0,33.5,.224,.490,13.2,70.8,.280,Coliseum at Richfield,"208,094"
121,1984,22,Indiana Pacers,24.4,28,54,-4.82,0.57,-4.25,101.8,106.5,102.1,.297,.029,.531,.487,15.9,28.1,.228,.497,16.2,66.8,.255,Market Square Arena,"410,626"
122,1984,23,Chicago Bulls,24.4,28,54,-5.18,0.50,-4.69,102.4,107.5,99.8,.360,.017,.526,.475,16.3,32.3,.268,.497,15.6,67.2,.266,Chicago Stadium,"256,430"
123,1984,,League Average,26.4,41,41,0.00,0.00,0.00,107.6,107.6,101.4,.336,.027,.543,.495,15.0,33.0,.255,.495,15.0,67.0,.255,,"427,247"
124,1985,,,,,,,,,,,,,,,,,,,,,,,,
125,1985,1,Milwaukee Bucks,25.7,58,24,6.85,-0.16,6.69,110.5,103.6,99.7,.341,.041,.545,.497,14.2,35.4,.258,.467,16.1,65.6,.290,MECCA Arena,"422,924"
126,1985,2,Los Angeles Lakers,27.4,58,24,7.35,-0.87,6.48,114.1,107.0,103.2,.308,.041,.589,.551,15.7,33.8,.235,.485,13.7,67.1,.220,The Forum,"610,361"
127,1985,3,Boston Celtics,28.5,57,25,6.65,-0.18,6.47,112.8,106.3,101.6,.315,.042,.564,.515,13.8,32.8,.254,.481,12.6,70.4,.198,Boston Garden,"610,547"
128,1985,4,Philadelphia 76ers,27.9,51,31,4.10,0.07,4.17,111.3,107.3,100.8,.412,.032,.561,.497,16.0,37.4,.331,.494,15.7,66.6,.259,The Spectrum,"575,415"
129,1985,5,Portland Trail Blazers,25.2,49,33,3.40,-0.60,2.80,110.4,107.2,103.5,.362,.027,.554,.506,14.8,34.0,.271,.497,15.9,64.4,.232,Memorial Coliseum,"519,306"
130,1985,6,Detroit Pistons,26.9,47,35,2.49,0.24,2.73,109.6,107.2,105.0,.283,.025,.529,.483,13.0,35.4,.223,.501,14.9,69.6,.245,Pontiac Silverdome,"691,550"
131,1985,7,Denver Nuggets,28.3,47,35,2.44,-0.39,2.05,110.7,108.4,107.6,.322,.029,.540,.491,13.2,33.6,.253,.516,17.0,66.1,.275,McNichols Sports Arena,"448,546"
132,1985,8,Dallas Mavericks,25.0,47,35,2.17,-0.37,1.80,111.5,109.3,98.8,.319,.061,.549,.499,12.5,30.7,.253,.510,14.2,68.8,.221,Reunion Arena,"683,916"
133,1985,9,Houston Rockets,25.3,45,37,1.72,-0.34,1.38,107.9,106.3,102.2,.304,.025,.540,.507,16.0,37.4,.213,.487,15.2,67.4,.259,The Summit,"553,014"
134,1985,10,New Jersey Nets,26.5,42,40,0.23,0.41,0.64,107.9,107.7,101.0,.300,.030,.532,.493,13.8,33.9,.219,.505,15.6,68.2,.263,Brendan Byrne Arena,"502,177"
135,1985,11,San Antonio Spurs,28.1,43,39,0.91,-0.29,0.63,109.9,109.0,103.9,.357,.028,.565,.517,15.6,33.2,.272,.501,15.0,68.5,.269,HemisFair Arena,"351,950"
136,1985,12,Washington Bullets,27.1,40,42,-0.27,0.42,0.15,104.3,104.6,100.3,.269,.054,.524,.486,13.4,27.5,.200,.491,15.3,68.2,.226,Capital Centre,"383,098"
137,1985,13,Utah Jazz,26.9,41,41,-0.11,-0.22,-0.33,103.3,103.4,105.1,.333,.042,.534,.483,15.8,29.0,.257,.469,15.7,65.3,.238,Salt Palace,"371,829"
138,1985,14,Chicago Bulls,25.2,39,43,-0.84,0.34,-0.50,108.7,109.6,99.4,.366,.023,.556,.502,15.4,32.2,.287,.495,13.8,67.5,.257,Chicago Stadium,"487,297"
139,1985,15,Atlanta Hawks,25.5,37,45,-1.45,0.31,-1.14,105.9,107.3,99.8,.333,.033,.536,.489,15.3,32.5,.250,.485,15.2,63.8,.249,Omni Coliseum,"290,746"
140,1985,16,Cleveland Cavaliers,26.6,34,48,-2.76,0.48,-2.27,106.0,108.7,101.9,.338,.045,.526,.478,14.1,32.9,.254,.483,13.7,66.9,.265,Coliseum at Richfield,"324,004"
